Instance;Time;Solution
13;0.3827495574951172;[[20, 20], [3, 3, 18, 1], [3, 4, 8, 17], [3, 5, 8, 4], [3, 6, 18, 15], [3, 7, 11, 4], [3, 8, 8, 9], [9, 3, 5, 1], [3, 10, 11, 11], [3, 11, 18, 4], [3, 17, 5, 4], [4, 3, 1, 18], [4, 9, 14, 1], [4, 11, 14, 10], [4, 17, 1, 1]]
14;4.372152328491211;[[21, 21], [3, 3, 1, 1], [4, 3, 18, 19], [3, 5, 9, 4], [6, 3, 12, 4], [3, 7, 9, 9], [8, 3, 4, 16], [9, 3, 9, 1], [10, 3, 12, 16], [14, 3, 4, 19], [3, 18, 1, 4], [4, 4, 18, 12], [6, 4, 12, 12], [4, 11, 18, 1], [6, 5, 12, 7], [5, 15, 4, 1]]
15;6.648319244384766;[[22, 22], [3, 3, 11, 20], [3, 4, 20, 1], [3, 5, 11, 5], [3, 6, 20, 17], [7, 3, 4, 20], [3, 8, 8, 1], [3, 9, 17, 1], [3, 10, 11, 10], [3, 11, 8, 9], [3, 12, 20, 5], [3, 13, 17, 10], [3, 14, 14, 9], [3, 22, 1, 1], [3, 4, 14, 5], [4, 19, 4, 1], [6, 4, 11, 1]]
16;300.0070610046387;[[23, 24], [3, 3, 21, 22], [4, 3, 13, 7], [3, 5, 15, 14], [3, 6, 13, 1], [3, 7, 4, 14], [3, 8, 21, 1], [9, 3, 15, 19], [3, 10, 21, 9], [3, 11, 4, 1], [3, 12, 10, 1], [3, 14, 7, 1], [3, 20, 1, 1], [3, 4, 18, 15], [4, 4, 13, 10], [6, 4, 1, 21], [4, 10, 7, 15], [4, 11, 11, 14], [4, 12, 17, 1], [6, 3, 15, 22]]
17;5.109552383422852;[[24, 24], [3, 3, 12, 10], [3, 4, 15, 13], [3, 5, 7, 17], [3, 6, 1, 1], [3, 7, 4, 15], [8, 3, 14, 22], [3, 9, 12, 1], [10, 3, 4, 22], [3, 12, 19, 1], [3, 14, 4, 1], [3, 18, 1, 7], [3, 24, 22, 1], [3, 4, 12, 13], [4, 4, 18, 13], [4, 5, 18, 17], [4, 12, 15, 1], [8, 5, 10, 17], [5, 16, 7, 1]]
18;91.93241310119629;[[25, 25], [3, 3, 20, 23], [3, 4, 7, 4], [3, 5, 20, 18], [3, 6, 4, 1], [3, 7, 23, 1], [3, 8, 14, 7], [3, 9, 17, 17], [3, 10, 17, 7], [3, 11, 14, 15], [13, 3, 7, 1], [3, 14, 7, 8], [3, 17, 20, 1], [3, 18, 23, 8], [3, 19, 4, 7], [3, 25, 1, 1], [4, 5, 10, 17], [7, 4, 7, 22], [4, 13, 10, 4], [6, 3, 14, 4]]
19;300.03246307373047;[[26, 27], [3, 3, 7, 22], [3, 4, 16, 20], [3, 5, 1, 1], [6, 3, 4, 25], [3, 7, 13, 17], [3, 8, 1, 6], [3, 9, 4, 5], [10, 3, 17, 25], [3, 11, 4, 14], [3, 12, 13, 5], [3, 14, 1, 14], [3, 15, 16, 5], [3, 16, 24, 9], [3, 17, 7, 5], [3, 19, 10, 5], [4, 3, 23, 1], [4, 4, 23, 4], [5, 4, 19, 9], [7, 4, 10, 24], [4, 8, 19, 1], [4, 11, 20, 14], [14, 4, 4, 1]]
20;300.02647972106934;[[27, 28], [3, 3, 9, 22], [3, 4, 9, 25], [5, 3, 23, 20], [6, 3, 12, 26], [7, 3, 12, 5], [3, 8, 25, 12], [3, 9, 25, 3], [10, 3, 18, 26], [3, 11, 16, 12], [12, 3, 16, 23], [3, 19, 22, 1], [3, 20, 5, 1], [3, 21, 19, 1], [3, 4, 12, 1], [4, 4, 15, 1], [6, 4, 3, 21], [7, 4, 12, 8], [8, 4, 1, 25], [4, 14, 12, 12], [4, 19, 1, 1], [4, 20, 8, 1]]
21;300.0190258026123;[[28, 29], [3, 3, 1, 20], [4, 3, 17, 11], [5, 3, 12, 14], [3, 6, 14, 8], [7, 3, 1, 14], [3, 8, 6, 5], [9, 3, 17, 8], [10, 3, 4, 20], [3, 11, 23, 19], [16, 3, 1, 17], [17, 3, 9, 5], [21, 3, 1, 23], [3, 23, 26, 5], [4, 3, 8, 14], [4, 4, 19, 26], [5, 4, 1, 26], [4, 8, 22, 11], [13, 4, 6, 26], [23, 4, 6, 1], [5, 6, 9, 8], [5, 9, 17, 14], [5, 13, 1, 1]]
22;300.0223026275635;[[29, 30], [3, 3, 7, 11], [3, 4, 1, 27], [3, 5, 27, 1], [3, 6, 9, 18], [7, 3, 12, 18], [3, 8, 1, 19], [3, 9, 23, 15], [3, 10, 7, 1], [11, 3, 12, 21], [3, 15, 4, 1], [3, 18, 1, 1], [20, 3, 6, 28], [4, 3, 26, 28], [4, 4, 22, 10], [4, 5, 19, 16], [4, 6, 18, 10], [7, 4, 10, 10], [9, 4, 9, 14], [15, 4, 11, 6], [4, 18, 26, 6], [20, 4, 10, 24], [5, 4, 4, 24], [5, 8, 4, 16], [17, 5, 10, 1]]
23;300.02244758605957;[[30, 31], [3, 3, 4, 8], [3, 4, 4, 11], [3, 5, 21, 1], [6, 3, 22, 26], [3, 7, 28, 22], [8, 3, 1, 5], [9, 3, 21, 29], [3, 10, 7, 8], [3, 11, 1, 8], [3, 13, 1, 19], [3, 14, 7, 18], [3, 16, 4, 15], [3, 19, 21, 7], [3, 25, 24, 1], [3, 4, 1, 1], [4, 4, 27, 10], [6, 4, 4, 1], [4, 8, 27, 14], [4, 9, 27, 1], [11, 30, 10, 1]]
24;16.670013427734375;[[31, 31], [3, 3, 29, 9], [3, 4, 19, 28], [3, 5, 19, 1], [3, 6, 22, 1], [3, 7, 29, 25], [3, 8, 25, 1], [3, 9, 1, 1], [3, 10, 1, 10], [3, 11, 22, 21], [3, 12, 1, 20], [3, 13, 29, 12], [3, 14, 22, 7], [3, 22, 19, 6], [3, 31, 4, 1], [4, 3, 25, 16], [4, 7, 25, 9], [4, 8, 28, 1], [4, 13, 25, 19], [12, 31, 7, 1]]
25;300.03594398498535;[[32, 33], [3, 3, 21, 12], [4, 3, 29, 31], [3, 5, 24, 1], [6, 3, 2, 31], [7, 3, 5, 7], [3, 8, 14, 20], [9, 3, 18, 25], [3, 10, 21, 15], [3, 11, 30, 16], [3, 12, 11, 16], [13, 3, 4, 4], [3, 14, 24, 10], [3, 15, 30, 1], [18, 3, 11, 31], [22, 3, 11, 28], [23, 3, 1, 1], [3, 24, 8, 10], [3, 25, 27, 1], [3, 27, 1, 4], [4, 3, 4, 10], [4, 4, 23, 6], [4, 5, 17, 20], [6, 4, 17, 4], [7, 4, 14, 16], [10, 4, 11, 12], [11, 4, 12, 8], [4, 18, 4, 13]]
26;158.19626808166504;[[33, 33], [3, 3, 11, 8], [3, 4, 1, 30], [5, 3, 19, 1], [3, 6, 11, 11], [3, 7, 11, 27], [8, 3, 11, 1], [3, 9, 31, 1], [3, 10, 11, 17], [3, 13, 14, 21], [3, 14, 1, 16], [3, 15, 1, 1], [3, 17, 14, 4], [3, 24, 31, 10], [3, 30, 17, 4], [3, 33, 28, 1], [3, 4, 11, 4], [4, 4, 24, 18], [4, 6, 20, 28], [4, 10, 20, 18], [4, 12, 24, 22], [4, 14, 20, 4], [4, 17, 24, 1], [7, 33, 4, 1]]
27;12.165258407592773;[[34, 34], [3, 3, 32, 29], [4, 3, 1, 22], [5, 3, 8, 16], [6, 3, 26, 29], [7, 3, 1, 16], [8, 3, 27, 13], [9, 3, 5, 26], [10, 3, 25, 32], [11, 3, 1, 32], [12, 3, 15, 13], [13, 3, 12, 32], [14, 3, 1, 13], [21, 3, 14, 26], [22, 3, 13, 16], [25, 3, 1, 29], [34, 3, 1, 19], [4, 4, 1, 25], [5, 4, 19, 22], [11, 4, 24, 22], [14, 4, 5, 22], [34, 12, 1, 1]]
28;111.80181884765625;[[35, 35], [3, 3, 33, 23], [4, 3, 7, 33], [3, 5, 4, 8], [6, 3, 1, 5], [7, 3, 4, 13], [3, 8, 4, 16], [3, 9, 1, 8], [3, 10, 33, 26], [3, 12, 4, 24], [3, 19, 1, 17], [3, 22, 33, 1], [4, 3, 25, 21], [4, 4, 29, 24], [4, 5, 25, 31], [6, 4, 1, 1], [4, 7, 25, 24], [4, 8, 29, 28], [4, 12, 7, 1], [4, 17, 7, 16], [4, 20, 25, 1], [4, 23, 29, 1], [14, 35, 11, 1]]
29;27.62242317199707;[[36, 36], [3, 3, 4, 4], [3, 4, 23, 33], [3, 5, 4, 21], [3, 6, 28, 11], [7, 3, 4, 1], [3, 8, 31, 5], [3, 9, 1, 16], [3, 10, 28, 1], [3, 11, 4, 26], [3, 12, 1, 25], [3, 14, 4, 7], [3, 15, 1, 1], [3, 16, 28, 17], [3, 24, 31, 13], [3, 36, 34, 1], [3, 4, 31, 1], [4, 11, 7, 4], [4, 22, 7, 15], [5, 3, 23, 1], [5, 4, 26, 33], [5, 14, 23, 4], [5, 15, 23, 18], [12, 36, 11, 1]]
30;300.0303611755371;[[37, 38], [3, 3, 25, 12], [3, 4, 25, 8], [3, 5, 32, 17], [3, 6, 35, 30], [3, 7, 6, 1], [3, 8, 25, 15], [3, 9, 32, 8], [11, 3, 21, 36], [3, 12, 6, 26], [3, 13, 25, 23], [14, 3, 24, 1], [3, 17, 32, 22], [3, 18, 6, 8], [3, 21, 35, 8], [3, 4, 25, 4], [4, 4, 34, 4], [5, 4, 1, 5], [4, 6, 21, 30], [4, 10, 28, 26], [4, 22, 28, 4], [4, 24, 21, 6], [3, 5, 21, 1], [5, 4, 1, 1], [5, 6, 1, 9], [5, 10, 1, 15], [5, 14, 1, 25], [12, 37, 9, 1]]
31;3.2287769317626953;[[38, 38], [3, 3, 36, 1], [3, 4, 1, 8], [3, 5, 1, 34], [3, 6, 32, 33], [3, 7, 1, 1], [3, 8, 36, 4], [3, 9, 1, 12], [3, 10, 36, 12], [3, 11, 36, 22], [3, 13, 1, 21], [4, 3, 4, 36], [4, 5, 32, 17], [4, 6, 35, 33], [4, 8, 4, 1], [4, 11, 32, 22], [4, 12, 4, 9], [4, 15, 4, 21], [4, 16, 32, 1], [24, 38, 8, 1]]
32;300.1569766998291;[[39, 40], [3, 3, 6, 32], [4, 3, 5, 35], [3, 5, 34, 16], [3, 6, 6, 8], [3, 7, 6, 1], [8, 3, 1, 38], [3, 9, 33, 25], [3, 10, 37, 15], [11, 3, 29, 35], [15, 3, 25, 38], [4, 3, 1, 35], [4, 4, 33, 21], [5, 4, 29, 16], [6, 4, 24, 10], [4, 8, 5, 19], [4, 9, 36, 25], [4, 12, 1, 15], [4, 15, 29, 20], [16, 4, 24, 1], [5, 3, 1, 32], [4, 5, 5, 14], [5, 5, 24, 5], [5, 6, 24, 32], [8, 5, 1, 27], [5, 10, 35, 5], [5, 11, 30, 5], [5, 13, 1, 1], [5, 18, 24, 14], [15, 39, 9, 1]]
33;300.065673828125;[[40, 41], [3, 3, 38, 36], [4, 3, 29, 26], [5, 3, 4, 26], [6, 3, 33, 39], [3, 7, 21, 33], [3, 8, 26, 26], [3, 9, 4, 33], [3, 10, 38, 26], [12, 3, 9, 26], [3, 16, 1, 26], [40, 3, 1, 23], [4, 4, 29, 29], [14, 4, 7, 33], [22, 4, 4, 29], [5, 3, 21, 26], [4, 5, 24, 36], [5, 8, 28, 34], [12, 5, 9, 37], [5, 13, 33, 26], [40, 22, 1, 1]]
34;219.47111701965332;[[15, 40], [3, 11, 13, 12], [3, 13, 1, 1], [9, 2, 4, 19], [2, 7, 11, 12], [3, 9, 1, 14], [3, 7, 1, 28], [2, 11, 14, 1], [2, 13, 9, 6], [11, 4, 5, 37], [4, 13, 10, 23], [3, 5, 8, 1], [2, 11, 14, 23], [2, 2, 10, 21], [3, 11, 11, 1], [2, 3, 14, 34], [4, 5, 4, 1], [4, 6, 1, 35], [2, 12, 4, 21], [1, 2, 12, 21], [3, 5, 1, 23], [5, 13, 4, 6], [4, 12, 6, 21], [4, 1, 10, 36], [5, 2, 5, 35], [6, 2, 4, 33]]
35;167.59558296203613;[[15, 40], [2, 11, 1, 18], [2, 3, 1, 15], [7, 10, 5, 31], [4, 8, 12, 2], [5, 9, 7, 10], [2, 7, 1, 8], [4, 1, 6, 1], [6, 1, 10, 1], [5, 4, 1, 1], [3, 8, 9, 23], [1, 3, 9, 20], [5, 5, 7, 5], [3, 1, 7, 19], [4, 12, 12, 21], [2, 6, 1, 35], [2, 4, 10, 19], [4, 11, 12, 10], [2, 10, 3, 31], [2, 3, 1, 5], [2, 11, 7, 20], [4, 3, 8, 2], [4, 26, 3, 5], [4, 8, 12, 33], [2, 3, 6, 2], [2, 6, 1, 29]]
36;21.920055389404297;[[15, 40], [7, 12, 3, 1], [7, 7, 3, 19], [1, 7, 10, 34], [1, 5, 12, 8], [2, 3, 1, 19], [6, 2, 4, 39], [2, 7, 1, 6], [2, 5, 10, 1], [1, 3, 12, 1], [6, 1, 4, 38], [6, 12, 4, 26], [9, 6, 1, 13], [2, 12, 11, 29], [2, 7, 10, 6], [3, 10, 13, 31], [1, 4, 12, 4], [1, 5, 10, 29], [3, 16, 10, 13], [3, 5, 13, 26], [2, 4, 1, 22], [2, 5, 1, 1], [3, 10, 1, 31], [3, 9, 13, 17], [3, 16, 13, 1], [3, 5, 1, 26]]
37;300.0410842895508;[[30, 61], [7, 5, 19, 51], [5, 14, 18, 26], [8, 14, 23, 5], [4, 8, 22, 40], [13, 21, 1, 19], [7, 11, 15, 40], [14, 11, 1, 40], [5, 14, 18, 5], [4, 5, 7, 3], [18, 3, 12, 59], [21, 3, 5, 56], [17, 11, 1, 8], [11, 4, 20, 1], [4, 7, 18, 19], [4, 5, 1, 57], [6, 7, 1, 1], [5, 18, 26, 41], [3, 5, 11, 3], [7, 3, 5, 59], [3, 5, 28, 36], [4, 18, 14, 19], [4, 3, 14, 5], [12, 2, 8, 1], [6, 2, 14, 3], [18, 5, 1, 51], [5, 21, 23, 19], [3, 17, 28, 19], [4, 3, 22, 48]]
38;300.2230987548828;[[30, 61], [18, 6, 13, 45], [2, 12, 8, 26], [7, 10, 1, 16], [23, 4, 1, 1], [4, 1, 26, 38], [7, 7, 24, 51], [11, 4, 20, 58], [5, 6, 26, 39], [7, 2, 13, 60], [6, 11, 1, 5], [10, 19, 10, 19], [5, 11, 1, 51], [2, 4, 1, 45], [5, 7, 19, 51], [2, 4, 8, 19], [7, 12, 1, 26], [7, 13, 24, 1], [6, 3, 19, 14], [10, 6, 3, 45], [16, 9, 8, 5], [1, 4, 7, 10], [4, 10, 6, 51], [6, 24, 25, 14], [9, 9, 10, 51], [1, 2, 7, 14], [8, 5, 8, 14], [3, 5, 16, 14], [25, 7, 1, 38], [5, 21, 20, 17]]
39;300.01574897766113;[[30, 61], [9, 24, 10, 4], [9, 8, 22, 54], [9, 11, 1, 3], [9, 17, 19, 19], [4, 24, 1, 14], [8, 4, 22, 7], [6, 1, 22, 6], [1, 5, 27, 1], [17, 4, 2, 55], [3, 6, 28, 1], [5, 3, 1, 38], [5, 12, 5, 14], [12, 13, 7, 28], [14, 14, 3, 41], [14, 2, 1, 1], [2, 2, 7, 26], [3, 8, 19, 54], [9, 8, 22, 11], [14, 12, 17, 42], [2, 12, 5, 26], [3, 6, 19, 36], [9, 6, 22, 36], [5, 2, 22, 4], [2, 13, 1, 41], [18, 3, 1, 59], [3, 14, 19, 4], [3, 16, 28, 20], [12, 3, 15, 1]]
40;300.15355110168457;None
