Instance;Time;Solution
26;5.130739212036133;[[33, 33], [3, 3, 28, 1], [3, 4, 25, 1], [3, 5, 8, 1], [3, 6, 18, 1], [3, 7, 25, 5], [3, 8, 25, 12], [3, 9, 31, 25], [3, 10, 22, 7], [3, 13, 8, 21], [3, 14, 25, 20], [3, 15, 8, 6], [3, 17, 18, 17], [3, 24, 31, 1], [3, 30, 28, 4], [3, 33, 5, 1], [4, 3, 1, 1], [4, 4, 1, 30], [4, 6, 21, 1], [4, 10, 18, 7], [4, 12, 1, 4], [4, 14, 1, 16], [4, 17, 21, 17], [7, 33, 11, 1]]
27;2.3393630981445312;[[34, 34], [3, 3, 1, 1], [3, 4, 29, 1], [3, 5, 29, 30], [3, 6, 32, 8], [3, 7, 32, 1], [3, 8, 1, 14], [3, 9, 19, 1], [3, 10, 1, 4], [3, 11, 19, 24], [3, 12, 22, 1], [3, 13, 1, 22], [3, 14, 19, 10], [3, 21, 32, 14], [3, 22, 22, 13], [3, 25, 25, 5], [3, 34, 16, 1], [4, 4, 25, 1], [4, 5, 25, 30], [4, 11, 28, 5], [4, 14, 28, 16], [12, 34, 4, 1]]
28;4.706621170043945;[[35, 35], [3, 3, 30, 1], [3, 4, 33, 32], [3, 5, 23, 23], [3, 6, 26, 13], [3, 7, 26, 19], [3, 8, 19, 28], [3, 9, 30, 4], [3, 10, 26, 26], [3, 12, 33, 1], [3, 19, 33, 13], [3, 22, 23, 1], [4, 3, 15, 21], [4, 4, 19, 24], [4, 5, 26, 1], [4, 6, 19, 18], [4, 7, 26, 6], [4, 8, 22, 28], [4, 12, 15, 24], [4, 17, 19, 1], [4, 20, 15, 1], [4, 23, 29, 13], [14, 35, 1, 1]]
29;2.3727359771728516;[[36, 36], [3, 3, 24, 1], [3, 4, 34, 1], [3, 5, 13, 32], [3, 6, 16, 20], [3, 7, 28, 4], [3, 8, 34, 29], [3, 9, 16, 11], [3, 10, 16, 1], [3, 11, 16, 26], [3, 12, 28, 11], [3, 14, 28, 23], [3, 15, 13, 1], [3, 16, 13, 16], [3, 24, 34, 5], [3, 36, 31, 1], [4, 3, 27, 1], [4, 11, 24, 26], [4, 22, 24, 4], [5, 3, 19, 15], [5, 4, 19, 33], [5, 14, 19, 1], [5, 15, 19, 18], [12, 36, 1, 1]]
30;300.024450302124;[[37, 38], [3, 3, 30, 1], [3, 4, 27, 19], [3, 5, 1, 17], [3, 6, 4, 5], [3, 7, 32, 22], [3, 8, 27, 11], [3, 9, 32, 30], [3, 11, 23, 1], [3, 12, 1, 5], [3, 13, 8, 26], [3, 14, 8, 12], [3, 17, 1, 22], [3, 18, 30, 4], [3, 21, 35, 18], [4, 3, 23, 36], [4, 4, 4, 35], [4, 5, 7, 1], [4, 6, 7, 6], [4, 10, 26, 1], [4, 22, 4, 13], [4, 24, 23, 12], [5, 3, 33, 1], [5, 4, 1, 1], [5, 6, 27, 23], [5, 10, 27, 29], [5, 14, 33, 4], [12, 37, 11, 1]]
31;1.552103042602539;[[38, 38], [3, 3, 29, 36], [3, 4, 36, 19], [3, 5, 29, 1], [3, 6, 36, 23], [3, 7, 36, 1], [3, 8, 29, 28], [3, 9, 29, 19], [3, 10, 36, 29], [3, 11, 36, 8], [3, 13, 29, 6], [4, 3, 1, 36], [4, 5, 1, 1], [4, 6, 1, 6], [4, 8, 1, 12], [4, 11, 32, 13], [4, 12, 32, 1], [4, 15, 32, 24], [4, 16, 1, 20], [24, 38, 5, 1]]
32;35.045583724975586;[[39, 39], [3, 3, 28, 1], [3, 4, 33, 27], [3, 5, 30, 19], [3, 6, 25, 34], [3, 7, 25, 12], [3, 8, 33, 19], [3, 9, 33, 31], [3, 10, 30, 24], [3, 11, 25, 1], [3, 15, 28, 4], [4, 3, 36, 1], [4, 4, 36, 21], [4, 5, 1, 35], [4, 6, 1, 29], [4, 8, 36, 4], [4, 9, 36, 12], [4, 12, 1, 17], [4, 15, 36, 25], [4, 16, 1, 1], [5, 3, 5, 1], [5, 4, 25, 30], [5, 5, 31, 14], [5, 6, 28, 34], [5, 8, 5, 14], [5, 10, 5, 4], [5, 11, 25, 19], [5, 13, 31, 1], [5, 18, 5, 22], [15, 39, 10, 1]]
33;0.6316032409667969;[[40, 40], [3, 3, 4, 1], [3, 4, 7, 1], [3, 5, 7, 5], [3, 6, 4, 12], [3, 7, 4, 34], [3, 8, 4, 4], [3, 9, 7, 10], [3, 10, 7, 31], [3, 12, 7, 19], [3, 16, 4, 18], [3, 40, 1, 1], [4, 4, 32, 1], [4, 14, 32, 5], [4, 22, 32, 19], [5, 3, 36, 5], [5, 4, 36, 1], [5, 8, 36, 8], [5, 12, 36, 16], [5, 13, 36, 28], [22, 40, 10, 1]]
34;17.764127731323242;[[15, 40], [3, 11, 11, 30], [3, 13, 10, 4], [2, 9, 3, 2], [2, 7, 3, 11], [3, 9, 13, 1], [3, 7, 13, 10], [2, 11, 1, 7], [2, 13, 14, 28], [4, 11, 1, 18], [4, 13, 10, 17], [5, 3, 8, 1], [2, 11, 14, 17], [2, 2, 8, 10], [3, 11, 5, 1], [3, 2, 7, 28], [4, 5, 7, 30], [4, 6, 7, 35], [2, 12, 1, 29], [2, 1, 5, 28], [5, 3, 5, 25], [5, 13, 5, 12], [4, 12, 3, 29], [4, 1, 1, 1], [2, 5, 1, 2], [2, 6, 8, 4]]
35;20.005489349365234;[[15, 40], [2, 11, 1, 1], [3, 2, 4, 27], [7, 10, 9, 15], [4, 8, 1, 33], [5, 9, 11, 6], [2, 7, 7, 18], [1, 4, 4, 29], [1, 6, 3, 27], [5, 4, 7, 25], [3, 8, 9, 33], [3, 1, 9, 29], [5, 5, 11, 1], [1, 3, 9, 30], [4, 12, 5, 29], [2, 6, 12, 27], [4, 2, 12, 25], [4, 11, 7, 1], [2, 10, 1, 23], [2, 3, 10, 30], [2, 11, 1, 12], [4, 3, 7, 12], [4, 26, 3, 1], [4, 8, 12, 33], [2, 3, 7, 15], [2, 6, 14, 27]]
36;19.47625732421875;[[15, 40], [7, 12, 1, 10], [7, 7, 9, 34], [1, 7, 13, 11], [1, 5, 13, 6], [2, 3, 7, 7], [2, 6, 8, 1], [2, 7, 14, 6], [2, 5, 14, 13], [1, 3, 9, 7], [1, 6, 7, 1], [6, 12, 7, 22], [6, 9, 1, 1], [2, 12, 8, 10], [2, 7, 7, 34], [3, 10, 4, 31], [1, 4, 6, 22], [1, 5, 6, 26], [3, 16, 10, 1], [3, 5, 10, 17], [2, 4, 4, 27], [2, 5, 4, 22], [3, 10, 1, 31], [3, 9, 1, 22], [3, 16, 13, 18], [3, 5, 13, 1]]
37;147.14896392822266;[[30, 60], [5, 7, 15, 40], [5, 14, 8, 47], [8, 14, 23, 1], [8, 4, 23, 15], [13, 21, 5, 1], [11, 7, 20, 40], [11, 14, 15, 47], [5, 14, 26, 47], [5, 4, 8, 43], [3, 18, 20, 22], [3, 21, 28, 19], [11, 17, 1, 26], [11, 4, 1, 22], [4, 7, 4, 48], [4, 5, 4, 43], [7, 6, 1, 55], [5, 18, 15, 22], [5, 3, 18, 19], [3, 7, 1, 48], [3, 5, 1, 43], [4, 18, 1, 4], [4, 3, 1, 1], [2, 12, 13, 49], [2, 6, 13, 43], [5, 18, 18, 1], [5, 21, 23, 19], [3, 17, 12, 22], [3, 4, 12, 39]]
38;300.0462112426758;[[30, 61], [6, 18, 1, 19], [2, 12, 18, 34], [10, 7, 7, 20], [4, 23, 27, 39], [4, 1, 14, 27], [7, 7, 20, 39], [11, 4, 18, 30], [6, 5, 18, 25], [2, 7, 29, 27], [6, 11, 21, 51], [10, 19, 8, 1], [11, 5, 20, 34], [4, 2, 25, 28], [7, 5, 1, 1], [4, 2, 24, 26], [7, 12, 10, 50], [7, 13, 1, 6], [3, 6, 10, 37], [6, 10, 7, 27], [9, 16, 1, 37], [1, 4, 18, 46], [4, 10, 17, 52], [6, 24, 18, 1], [9, 9, 1, 53], [2, 1, 29, 26], [8, 5, 19, 46], [3, 5, 10, 43], [7, 25, 24, 1], [5, 21, 13, 29]]
39;300.02982902526855;[[30, 61], [9, 24, 5, 14], [9, 8, 14, 26], [9, 11, 14, 15], [9, 17, 5, 38], [4, 24, 1, 14], [4, 8, 19, 7], [1, 6, 1, 55], [1, 5, 21, 2], [4, 17, 1, 38], [3, 6, 25, 13], [3, 5, 22, 1], [12, 5, 2, 57], [12, 13, 1, 1], [14, 14, 17, 48], [2, 14, 29, 34], [2, 2, 29, 31], [8, 3, 13, 1], [8, 9, 23, 19], [12, 14, 14, 34], [12, 2, 2, 55], [6, 3, 25, 28], [6, 9, 13, 4], [2, 5, 23, 29], [2, 13, 23, 6], [3, 18, 28, 1], [3, 14, 14, 48], [3, 16, 26, 32], [3, 12, 25, 1]]
40;300.13513374328613;[[60, 94], [34, 6, 27, 22], [13, 3, 11, 50], [13, 5, 1, 15], [10, 12, 27, 50], [10, 12, 1, 50], [6, 7, 55, 55], [6, 15, 55, 40], [25, 7, 15, 15], [25, 15, 1, 62], [21, 12, 40, 62], [16, 7, 11, 55], [16, 5, 11, 90], [21, 3, 40, 74], [21, 5, 34, 39], [5, 7, 23, 83], [5, 5, 1, 1], [4, 1, 1, 84], [4, 10, 6, 31], [6, 13, 17, 77], [12, 13, 49, 82], [12, 9, 28, 81], [23, 6, 38, 28], [7, 3, 6, 41], [7, 5, 27, 90], [2, 1, 43, 1], [2, 10, 37, 53], [6, 6, 55, 34], [6, 5, 33, 45], [14, 7, 47, 1], [14, 6, 1, 25], [16, 3, 1, 77], [16, 5, 38, 34], [14, 6, 19, 44], [14, 5, 1, 20], [14, 13, 13, 31], [3, 2, 58, 8], [3, 7, 7, 1], [11, 2, 8, 44], [11, 7, 27, 28], [6, 7, 9, 83], [6, 6, 49, 13], [33, 14, 10, 1], [12, 4, 7, 46], [12, 3, 1, 80], [16, 18, 39, 44], [12, 3, 49, 10], [12, 18, 28, 63], [4, 4, 49, 78], [4, 3, 13, 80], [3, 1, 4, 83], [3, 2, 46, 8], [6, 9, 55, 13], [6, 9, 1, 6], [6, 1, 1, 49], [6, 2, 49, 8], [5, 7, 29, 37], [5, 18, 1, 31], [3, 9, 10, 32], [3, 9, 46, 10], [9, 18, 40, 77], [6, 5, 55, 77], [6, 2, 34, 93], [2, 12, 26, 71], [2, 9, 26, 62], [8, 3, 47, 19], [8, 9, 1, 86], [10, 9, 16, 22], [3, 5, 40, 17], [3, 2, 55, 8], [3, 18, 43, 4], [3, 7, 7, 8], [2, 3, 7, 83], [2, 9, 27, 35]]
